word,freq
この女の人へ何を言っても何も聞かない,1
かにを食べた後に水を飲むとお腹がいたくなるよ,1
どうしても,1
しない,1
仕事もしない,1
私は料理の支度もしない,1
横になりなさい,1
起きなさい,1
食べなさい,1
何か作ってください,1
何か言いなさい,1
もっとたくさんお酒を飲みなさい,1
シナ縄をなう,1
シナの木,1
シナの木の皮,1
日照りで耕作した豆も全部しなびてしまった,1
亡くなる,1
死んでしまう,1
私は仕事をするのも大儀だ,1
支払う,1
お前たちを見かけなかった,1
お兄さん久しぶりです,1
お姉さん久しぶりです,1
おじいさん久しぶりです,1
妹,1
久しぶりです,1
この犬を縛っておきなさい,1
この犬を縛ってください,1
この柴を縛って背負って行きたいな,1
痺れる,1
私の足は痺れた,1
何かしましょう,1
何かしよう,1
休みましょう,1
歌いましょう,1
シマリス,1
戸が閉まってる,1
示し合わせる,1
締め付ける,1
戸を閉めろ,1
閉める,1
窓,1
上にかぶせる,1
湿る,1
霜が降りる,1
川下の者,1
借財をする,1
お金を借りる,1
借金を返す,1
お金を私は借りる,1
借金を請求する,1
しゃっくりする,1
何か言わせなさい,1
物語をする,1
顔が悪い女,1
私は醜い,1
作る,1
家を直す,1
終了する,1
酒気を帯びる,1
ニシパの妻は淑女と言われる,1
家の主人,1
意向,1
主張が激しい人,1
出血する,1
早く行きなさい,1
立派な人物,1
三升,1
顔見知りである,1
新年,1
あの少女は何をしても上手だなあ,1
招待する,1
招待された人,1
小腸,1
小児麻痺,1
商人,1
何か売るために和人が来た,1
菖蒲,1
食糧,1
しょっちゅう,1
白子,1
知らせ,1
素面,1
シラミ,1
けじらみ,1
シラミの卵,1
シラミの幼虫,1
シラミをとる,1
しらをきる,1
村の下の端,1
おかゆの残り,1
尻込みする,1
尻の穴,1
尻の肉,1
大地の下の方,1
知る,1
草露,1
汁,1
おもゆ,1
煮汁,1
しるしをつける,1
しるす,1
おつゆ鍋,1
汁の具,1
汁の実だけとる,1
汁の実ばかりとって食べる,1
柄杓,1
汁ばかりをとって食べる男の子,1
汁の食器,1
汁のお椀,1
白いにごり酒,1
甘酒,1
白狐,1
白目,1
私の手の皮がしわがよる,1
年をとってこのように顔も手も皮がしわしわになって恥ずかしい,1
新月,1
あなたの言う話を信じる,1
一族,1
心臓,1
親族,1
死人用の脚絆,1
先祖供養,1
死人用の背負い縄,1
手甲,1
火おこし道具入れ,1
死人の霊,1
新年を祈ります,1
私は心配している,1
あの化け物じいさん,1
自賛する,1
自分でやる,1
私は一人暮らしをする,1
一人暮らしをする,1
長く茹でなさい,1
この魚は本当に美味しいなあ,1
自分,1
自分自身で,1
自分で,1
自分で行く,1
自分に似合うだろう,1
このきれいな着物は自分に似合うだあろう,1
自分の口を自分でまかなう,1
今はもう年を取って一人で自分で養っている,1
川の河原,1
私たちの国中,1
十一,1
十二人,1
十人,1
あなたのおじいさんは重い病で死にそうだ,1
たくさん,1
たくさん食べた,1
たくさん食べたのでもう結構です,1
ごちそうさま,1
このヤマブドウは熟しているよ,1
この猫はえさをあげたら慣れてまた来ている,1
酒を飲ませるな,1
十個,1
樹木の神,1
食事の準備をする,1
私は寝る準備をする,1
陰部,1
漏斗,1
冗談,1
丈夫だ,1
助産婦,1
紙に書く,1
水でむせる,1
虫を吸い込む,1
汁の実だけすくいとる,1
米もヒエも搗いきながら水をほんの少し入れるとよく精白していい白い米になるんだよ,1
背負わせる,1
急かす,1
背が低い,1
骨格が低い人,1
雪の中,1
互いにキスをする,1
先月,1
先祖,1
着物を洗う,1
先頭,1
ストーブに触るなよ,1
忘れないようにね,1
泣かないように,1
あなたは泣かないようにね,1
どうしても私は見たくて行きたい,1
全然,1
私の額がかゆいなぁ,1
全部,1
ここに出したお菓子は全部私が食べてしまった,1
外の私が出してあった魚を全部猫も食べてない,1
私の家の周りに雑草がたくさんあって,1
私のまごたちの家に行くと色々なものをちらかしていて,1
全滅させる,1
その話を誰かに言わないでよ,1
そういうこと,1
そういうわけで,1
葬式する,1
想像する,1
あの年寄は本当に人徳のある人だ,1
そうであるなら,1
面,1
椀の底,1
底が抜ける,1
樽の底が抜けた,1
育てあう,1
育ての揺り籠,1
私は育てる,1
川にそって上流へ,1
吹く,1
袖,1
袖口,1
私は窓から外を見る,1
私が外へ行く,1
外へ行く,1
外出する,1
天気がいいから外に出たい,1
ご飯の用意をする,1
その話,1
とうとう私が言わされるということだ,1
その上で,1
後から来る人,1
今夜,1
その夜に,1
夜,1
私のそば,1
私たちのそばに,1
私の傍へ来なさい,1
堂々としている,1
祖母,1
a=uspe,1
nismu,1
sisap,1
isan,1
numna,1
tokapcupkamuy,1
utekruyruｗe,1
en=eokpare,1
nikes,1
ku=kentumu,1
esikik,1
rurkosuwe,1
hemaka,1
mow,1
yasperpa,1
wenrera,1
uanu,1
isotak,1
tampakuop,1
ku=suppakar,1
yaykomekare,1
k=ekasma,1
ku=yaykomekare,1
pannukar,1
aekap,1
mekari,1
cietoy,1
camsecamse,1
ku=camsecamse,1
k=ununiuni,1
omonpekare,1
yayomonpekare,1
ku=tuymaarpa,1
ku=tuyma,1
ku=kismaとか,1
FUU,1
sankata,1
ku=nuyna,1
yukki,1
ku=eykoytupa,1
arawe,1
ikotaptapu,1
sitosuwe=an,1
KONA,1
a=petneka,1
a=peknena,1
mosen,1
ramay,1
unenoan,1
tonum,1
onaokpare,1
ukokomke,1
poso,1
esokki,1
sikomee,1
asuttasa,1
korpot,1
toppatoppa,1
k=eynipitara,1
en=kotuk,1
ikirkar,1
ikotukka,1
iyu,1
iohar,1
ukoci,1
ukocikke,1
eramniste,1
SUKOPPU,1
sikoppu,1
ku=omare,1
tekociwcuwe,1
ku=koyaykatuwen,1
teksesekka,1
ku=tekehuraye,1
tekehuraye,1
ku=su,1
osorkami,1
Seyno,1
i=kopisipisi,1
en=kopisipisi,1
ku=nuyanuya,1
muro,1
ku=tokpatokpa,1
yaykahuye,1
ku=yaykahuye,1
あのpon,1
ku=hokukor,1
reta,1
k=epaka,1
kasnu,1
ku=kewrekewre,1
sitcasinure,1
uarkiso,1
k=eram,1
ku=hokari,1
ku=hekokarip,1
kumokka,1
ku=makkosanu,1
ku=kihopuni,1
retak,1
hecaueni,1
k=utasare,1
katkius,1
ekat,1
kunneewen,1
ku=tekehayta,1
ku=hoyupi,1
ku=sin,1
e=i,1
e=ciskaｒ,1
ku=kemnu,1
kucici,1
へへへ,1
a=ikka,1
epakotki,1
epakor,1
eparkikkik,1
itusare,1
どのようにすればいいのだろう,1
情けない,1
こっそりささやいて,1
なじる,1
こっそりささやきながらなじっている,1
なぜに,1
土崩れ,1
何にでもなったので,1
夏になる,1
夏の盛り,1
挨拶として手を取り合う,1
互いに挨拶として体を撫であう,1
手をさする,1
七つ,1
ななめ,1
何であれ私はわからない,1
熱い,1
何事もなかったかのようである,1
何事もないでいる,1
何事もなく,1
何やら,1
お汁鍋,1
お粥を作る鍋,1
ご飯を炊く,1
鍋が焦げる,1
煮え立つ,1
鍋が煮え立つ,1
穴が開く,1
鍋ぶた,1
名前,1
生木,1
波打ち際,1
涙,1
涙もろい,1
なめらか,1
私はわからない,1
わからなくて,1
ならず者,1
音が激しい,1
縄,1
いろいろと,1
してかわいそうだ,1
何回も目を閉じる,1
何でも,1
乞食食い,1
何とかして,1
なんのために,1
におい,1
にきび,1
何度も握る,1
手で握る,1
肉,1
肉屑,1
肉汁,1
肉づきがよい,1
私は憎む,1
聞きたくもない,1
逃げる,1
にこにこ笑う,1
にごり酒,1
西風,1
ニシン,1
虹,1
二十一,1
煮汁を流す,1
日光,1
似ている,1
私たちは煮て干す,1
煮て干す,1
二度,1
半分,1
私たちの国,1
日本,1
尿,1
犬や猫がにらみ合って声を出す,1
にらみつける,1
にらむ,1
私たちは煮る,1
煮る,1
ニワトリ,1
鶏の声,1
人間,1
人間を悪くする,1
縫う,1
着物を作ってちょうだい,1
糠,1
糠捨て場所,1
糠飛ばしをする,1
ぬか喜びする,1
死に殻,1
盗み聞き,1
小さい沼,1
大きい沼,1
沼,1
沼貝,1
ぬらす,1
ぬりたくる,1
ぬりつける,1
ぬる,1
濡れる,1
根,1
ね,1
ちゃんとやっときなさいよ,1
赤ちゃんを寝かす,1
根株,1
相談事をする,1
値が高い,1
寝小便を垂れる,1
猫,1
寝小便する,1
寝糞をたれる,1
何度もねじる,1
ねじれる,1
罠,1
で私は殺した,1
ねずみ,1
寝そびれる,1
私は寝そびれる,1
寝そべる,1
値段を払う,1
熱湯,1
寝ている,1
寝床,1
私の寝床,1
私の寝る場所,1
火の寝床,1
火の寝床をきれいにしなさい,1
寝不足である,1
ねぼける,1
根曲り竹,1
私は眠い,1
眠い,1
木の根元,1
粘液,1
何か私がしている間に,1
脳みそ,1
軒下,1
のこぎり,1
残す,1
残る,1
野宿小屋,1
私は思う,1
喉が鳴る,1
喉彦,1
その中,1
魚のはらわた,1
草を刈る,1
山,1
お酒が飲みたい,1
のろい,1
呪い合う,1
呪いの言葉を唱える,1
呪いをかける,1
呪いの言葉,1
鉈の刃がこぼれる,1
胸,1
うん,1
音量が弱い,1
灰かき,1
あなたの背後,1
拝借する,1
這いずる,1
はいそうです,1
そうです,1
入る,1
灰をまく,1
這う,1
食器にハエがたくさんたかっているよ,1
羽音,1
シナの木の皮を,1
ぐ,1
私はきれいな履き物を履いた,1
精白したもの,1
白米,1
言い置いた,1
鍋があふれる,1
私は言えない,1
国の端,1
汁の残り,1
粥の残り,1
ハシブトガラス,1
ハシボソガラス,1
太い柱,1
細い柱,1
走らせる,1
足をバタバタさせる,1
踏みつける,1
走り使い,1
手のところを撫でる,1
冬子姉さん久しぶり,1
仕事しよう,1
恥をかく,1
恥しい,1
外す,1
働かせる,1
働き者,1
あなたの肌は白くてきれいだなあ,1
裸になっている,1
ニキビ,1
頭飾り布を頭に巻く,1
はっきり見える,1
発酵する,1
這っていく,1
初雪,1
はとこ,1
花,1
花が咲く,1
鼻,1
しぼむ,1
鼻声でしゃべる,1
鼻声,1
よもやま話をする,1
話,1
色々と話された話,1
話し相手の神,1
話し方,1
奥に置きなさい,1
遠くに置きなさい,1
放してやる,1
話を聞く,1
鼻水をたらす,1
鼻汁,1
鼻汁が垂れる,1
離して置きなさい,1
離して置く,1
話せる,1
鼻垂らし,1
鼻血,1
鼻水が垂れる,1
鼻をひくひくさせてにおいをかぐ,1
跳ね炭,1
羽ばたく,1
ハマナス,1
ワラントゥカ,1
何であっても刃物,1
きざむもの,1
きざむから,1
早い,1
早起き,1
行きなさい,1
早く来る,1
早く走る,1
足が早い,1
跳ぶようにして走っていた,1
魚が干してある林,1
早く寝る,1
早く眠る,1
流行病,1
なさい,1
腹,1
腹いっぱいになって,1
私は腹が立つ,1
腹が立つ,1
腹が減る,1
腹下し,1
笑いをこらえて心の中で笑う,1
胃,1
胆嚢,1
腸,1
あの人はどうかこうか私をあざ笑う様子を見て腹が立ったので,1
ハリガネムシ,1
私の孫は和人の歌が上手なので頑張って私は嬉しいと冬子ばあちゃん,1
私の孫は和人の歌も上手で頑張って,1
春,1
綱を,1
張る,1
私は綱を張って私の着物を干した,1
火がはぜる,1
腫れる,1
私は転んでひざが木にぶつかって腫れた,1
夕立,1
帆走する,1
反対,1
反対である,1
斑点がつく,1
半日,1
ハンノキ,1
伴侶を亡くす,1
馬鹿にする,1
化け物,1
化け物が憑く,1
その場所で,1
バタバタする,1
教えてあげなさい,1
罵倒する,1
くそばばあ,1
ばらまく,1
あなたの家の中は散らかっているから,1
晩,1
あなた達が頑張ってたくさんこのように魚もたくさんとった,1
火遊びする,1
日一日と芽が出ている,1
ヒエ粥,1
比較する,1
光を受ける窓,1
火が消える,1
夜が明ける,1
光,1
東,1
東風が吹いたので寒い,1
日が出る,1
火が燃える,1
燃える,1
低い,1
低く,1
あの鳥は低く飛んでいる,1
ヒグマ,1
ひげ,1
ひげをそる,1
膝頭,1
ヒシの実,1
ひじ,1
ひぜん,1
左,1
左座,1
左座の方,1
引越しする,1
ひっそりと泣く,1
食わず嫌いする,1
私はいらない,1
人,1
仲間,1
一息つく,1
私は一息つく,1
ひとえものを着る,1
ひとえものの着物,1
人が,1
多い,1
人が死んだときに泣く,1
人を邪魔に思う,1
人混みをかき分けて進む,1
人差し指,1
人頼みをする,1
一つの,1
悪い噂は早く聞こえる,1
死人の影,1
瞳,1
一人,1
聞いたこともないものだったので私は聞くのも嫌だった,1
悪い話は私は聞くのも嫌だった,1
本当にひどく興奮する,1
ひどく殴る,1
日に日に,1
日の神,1
食料を,1
食べ物を上げてお祓いして,1
火の神様たちに,1
であった,1
火の神様の寝床を作る,1
火の神様がよく眠る,1
火の光,1
火箸,1
火花,1
響き,1
ドシンと響き渡る,1
響く,1
手の皮膚,1
私は暇だ,1
暇である,1
秘密にされる,1
百,1
日焼け,1
今日は雹が降ってきた,1
表現される,1
拍子をとる,1
評判が立つ,1
魚でも団子でも,1
ひょっこりとくる,1
急に来ると,1
戸が開く,1
窓を開ける,1
戸を開ける,1
窓をしめる,1
平たい,1
木の葉が飛び散る様子,1
昼ごはん,1
昼過ぎ,1
昼になる,1
昼寝,1
ひれ,1
尋,1
広い沼,1
火を埋める,1
火を消しなさい,1
火を,1
つくる,1
火を吹く,1
貧弱だ,1
きつねのようだ,1
器量がいい,1
美しい和人女性,1
美しい若い女性,1
美貌,1
病気の神様,1
病気を退散させる祭りごと,1
貧乏な家,1
貧乏人,1
貧乏人の血統,1
みすぼらしい,1
夫婦,1
夫婦げんかをする,1
夫婦になる,1
フキ,1
フキノトウ,1
フキの葉,1
口に入ったもの,1
復讐,1
腹痛,1
ふくれっ面する,1
フクロウの一種,1
怒って大きくなる,1
母親に不孝をする,1
不作である,1
ふざける,1
また逢いましょう,1
再び,1
二つ,1
二つの,1
二人,1
二人で寝る,1
一緒寝る,1
私は縫い物,1
編み物,1
縁,1
お膳の縁,1
樽の縁,1
お椀の縁,1
無事にいって来たかい,1
一日二日三日四日五日,1
太い,1
太い針,1
懐,1
私はお金を少し持って懐に入れてしまって,1
ku=harukor,1
katuwen,1
koseske,1
en=okari,1
anankne,1
kakikar,1
nipokke,1
huraus,1
ku=sippousi,1
ku=okunure,1
ku=hoku,1
k=erikinukar,1
esinok,1
大根,1
iyonruyka,1
tekparuparu,1
ku=tekparuparu,1
sonpatosi,1
ociscire,1
鉈,1
k=osioun,1
osiun,1
toykoperpa,1
ku=perpaperpa,1
onataro,1
ku=toykoperpa,1
toykotawki,1
k=ani,1
ku=tek,1
k=oromom,1
osiorun=an,1
sioun,1
nokikonru,1
eci=eresuy,1
パン,1
k=eymek,1
ku=tuymanokkus,1
opatapurururke,1
anとか,1
humiとか,1
フッコ,1
hanku,1
ku=ramuwen,1
馬車,1
epista,1
niwenhorippa=an,1
eci=hutuyekar,1
eci=kure,1
ってsekor,1
sinetuyoma,1
asinrukorkamuy,1
ku=rukari,1
tuymaruy,1
keto,1
kamasu,1
pirkepi,1
みかんk=e,1
sirkem,1
あのtane,1
cipirka,1
ciyesak,1
Cipirka,1
hecirasasa,1
sinmun,1
en=kopaｔ,1
oyakoyat,1
isoan,1
notakam,1
ku=moyre,1
a=satte,1
satcipir,1
apkki,1
omareしてa=e,1
あのponno,1
ekamkeとかiekamkeとかっていうよ,1
iekamke,1
taptapu,1
sitoはkapkapu,1
細くするからkapkapu,1
ku=yuppayuppa,1
arparuwe,1
ku=sikrura,1
k=oypep,1
MI,1
ipeko,1
ipeat,1
KABOCHA,1
ritenriten,1
ysam,1
kuai,1
ku=hekari,1
tessam,1
kisarus,1
repi,1
renuspe,1
isikerayke,1
ku=huye,1
ukimatekka=an,1
mekkaske,1
ku=kirkiri,1
ku=sikmakaka,1
nuykes,1
k=ekanok,1
eci=hekota,1
ku=kocorawki,1
mukawaunkur,1
mukaunkur,1
ku=kokowehe,1
rispaipe,1
ku=seututke,1
esseesse,1
ukehomsu,1
musiska,1
ku=sampemurmurse,1
sampemurmurse,1
SENSEI,1
k=esampesituriri,1
k=eramasuypa,1
KURACIORASU,1
ku=sampesituriri,1
ku=sampehorarayse,1
numatpita,1
ku=sampeekoyki,1
sampekoyki,1
sampeekoyki,1
ku=sampekoyki,1
kampu,1
SEKIYU,1
ku=caka,1
makanakne,1
nap,1
NEZUMI,1
ORANOTE,1
KOYAT,1
haaap,1
sippuy,1
AZUMA,1
ukay,1
apecire,1
k=eyaysam,1
sampepokas,1
ku=yaykoparooyki,1
ku=yaysinire,1
e=sattek,1
u=pon,1
yacipocipoci,1
en=kopasrota,1
a=peppapeppa,1
toykotota,1
munkotota,1
humiruycikap,1
ku=yayriterite,1
ku=tapsutuhu,1
ritenka,1
のほうがa=ku,1
yaynumwen=an,1
ipe-etoranne=an,1
SUGOKU,1
k=eramurinten,1
tekkiray,1
amcayaya,1
ku=cinita,1
k=eramtuy,1
ohhorrrrrrrrr,1
horrrrrrrrr,1
hamuki,1
ohhorenka,1
ohorrrrrrrrr,1
ku=sirkote,1
sukuspirka,1
ku=ipeno,1
ku=matkarku,1
ku=nukanno,1
k=esisi,1
en=eramasuy,1
kutu,1
ku=yarpoki,1
sekuhuturi,1
yakkka,1
ku=paroruy,1
ku=sitne,1
ku=simpay,1
ahunkanit,1
ku=yayramsitne,1
a=kumare,1
k=uomare,1
oyat,1
notkirihi,1
ekemke,1
それもやっぱり,1
ku=reye,1
意味は,1
BASHA,1
ancikartakne,1
a=en=ere,1
ku=si,1
k=ekopaste,1
うちらnumke,1
ku=tuytuye,1
ku=soyesoye,1
nupes,1
ku=min,1
ku=henoye,1
urenkema,1
わちku=poho,1
ku=pisi,1
ihurere,1
hun,1
eci=koeyayramkikkar,1
ukokantama,1
urepekka,1
uremekka,1
ku=sikkasma,1
toaniun,1
munnuwe=an,1
sinritmosir,1
nokipe,1
upawre=an,1
k=eyairayke,1
irampekamama,1
pitkote,1
aen=re,1
tupepi,1
eramusikari,1
k=ekimatek,1
k=eramkikkar,1
oporo,1
moymoy,1
pante,1
eunpikka,1
kotursere,1
ku=koturse,1
ku=yaywennukaru,1
こういう言葉がよく聞くんだ,1
ukouyna,1
usis,1
yenu,1
itakko,1
イタコ,1
kaskamuykor,1
ukomawkopirka,1
siokunure,1
en=keseanpa,1
hewe,1
